index,T_fem,2,4,6,8,10
73,289.99322094635886,0.6004610544471,0.07419458515208,0.0004723692672154,4.821747651623e-05,3.650343320332e-06
17,290.42684668001027,0.7841111235375,0.0431258038863,0.0006006671861242,6.618236188411e-05,8.72200959564e-07
43,291.37048795184467,0.6351865803027,0.1286024089457,0.0004197200923075,2.88439691804e-05,2.816258573904e-06
84,291.4311936830999,0.5504891607167,0.04525164231423,0.000463270581443,7.779249715365e-05,2.834201216488e-06
72,291.8987782070044,0.5805118246792,0.07812379417836,0.0004648044616444,4.449430407076e-05,2.884196342098e-06
51,293.1520541944782,0.3425570241762,0.0990707786597,0.0002415375694713,2.246466239951e-05,4.915891953319e-06
45,293.79501697534727,0.5179156885646,0.1169423936388,0.0004022393875472,4.530438936138e-05,6.409344600232e-06
20,293.84440387351407,0.7390268335088,0.1582074139158,0.0004093236839858,4.8214070095e-05,7.217660150296e-06
21,294.48306850506145,0.7106753752172,0.09609628532913,0.0006191623760607,9.595185113867e-05,2.691027385294e-06
86,294.54420531065955,0.271594297195,0.08701624339925,0.0001659925184951,1.421526250747e-05,3.536924758295e-06
34,295.23650520289533,0.6545196578765,0.1288171044307,0.00024325994073,2.558417408371e-05,4.379932996416e-06
79,295.4560965076697,0.3585270494347,0.08952880942224,0.0002366065593808,1.597950633748e-05,3.837512266695e-06
6,295.62169429169603,0.9020799249749,0.107185162462,0.0006198718070092,5.241431096679e-05,1.915196461838e-06
80,296.10570545668065,0.4549759559555,0.103864513011,0.0002650134400052,1.000491271941e-05,2.023413229091e-06
35,296.1145649531102,0.4069242241431,0.1026609191431,0.0002308278448533,2.111377210261e-05,3.442692844624e-06
54,296.2785175923218,0.6948461230977,0.1488148551919,0.0004202873604026,4.633798187733e-05,3.863399818473e-06
60,296.4524042070801,0.4040628212025,0.0893846092093,0.0002938871471226,2.948701465105e-05,5.172293048564e-06
18,296.49330425710434,0.3037411303699,0.1034104356355,0.000273942629751,2.029875265862e-05,3.737675304583e-06
27,296.74489473093496,0.4992806557277,0.036953404142,0.0004726987020759,7.661645659822e-05,1.18569248443e-06
15,297.0331243318988,0.5067944473764,0.1259897714411,0.000357566306155,3.716351635226e-05,6.068487528437e-06
67,297.0953484513306,0.4927640096595,0.1165941041842,0.0004430194087823,3.983962156383e-05,3.065672163302e-06
96,297.5850150848549,0.314452221272,0.05206402785185,0.0003304668991399,2.066143072396e-05,1.611640695712e-06
63,297.94558660244394,0.3698676167903,0.1106899751354,0.0003146334582572,2.515187976027e-05,4.322904138886e-06
1,298.0127631391019,0.1419442557901,0.05852224171043,0.0001450802674552,9.285691666864e-06,8.453890430748e-07
94,298.0622434813184,0.6640250041226,0.03923418638042,0.0005175534752943,6.277862983376e-05,8.905913329242e-07
33,298.15511195254214,0.3431355558778,0.08641736187072,0.0001677310378234,1.781684828031e-05,3.209553675806e-06
65,298.1873131119669,0.8364725431997,0.1484784312903,0.0003410016704668,4.166030030633e-05,5.499625184481e-06
22,298.1914410739134,0.3362633742847,0.09260183418401,0.000359074145447,1.812153646792e-05,2.657035098776e-06
87,298.25032229161604,0.8340021496251,0.1237012378909,0.0006079296129874,7.476264872976e-05,5.723511586161e-06
50,298.5105887967972,0.9385310646294,0.1435203035376,0.0005266711082939,4.566381296765e-05,3.48891431786e-06
69,298.5691774112919,1.003687002729,0.1447087317453,0.00031731394579,3.921282783313e-05,4.269277821118e-06
48,298.57151802121825,0.7856646625818,0.08562111178339,0.0005477867472285,5.991210593638e-05,4.379158690896e-06
